Year,Age,Sex,PA_3cat,mu,sigma,nu,tau
2002,57,0,3,23.5599601211324,0.110893016409804,-0.0323299914149406,12.3493676257835
2002,57,1,1,22.3762854521271,0.143165586477236,-0.713816828915762,47.5170364450126
2002,57,1,2,22.6165917981784,0.127219165272543,-0.868605180816366,39.0507517749463
2002,57,1,3,22.48227734247,0.127593511384393,-0.686438300700892,31.2290700893906
2002,58,0,1,23.4732144478629,0.124303332234735,-0.0076154424710399,19.1614016028568
2002,58,0,2,23.7253010779747,0.110457872989002,-0.162403794371644,15.7473443976062
2002,58,0,3,23.58440226664,0.110782898508452,0.0197630857438301,12.593225471017
2002,58,1,1,22.3994996011378,0.143023421583187,-0.661723751756991,48.4553356738064
2002,58,1,2,22.6400552516296,0.127092835338115,-0.816512103657595,39.8218707885794
2002,58,1,3,22.5056014521595,0.127466809720441,-0.634345223542121,31.8457375958907
2002,59,0,1,23.4941576973287,0.124194756270209,0.0436430698945673,19.5397715444893
2002,59,0,2,23.7464692439381,0.1103613906994,-0.111145282006037,16.0582987789235
2002,59,0,3,23.6054447199975,0.110686132316893,0.0710215981094374,12.8418971540803
2002,59,1,1,22.4194848617461,0.14289849407184,-0.610465239391384,49.4121572524507
2002,59,1,2,22.6602551405757,0.126981822809866,-0.765253591291988,40.6082119570525
2002,59,1,3,22.5256813788621,0.127355470534583,-0.583086711176514,32.4745783312994
2002,60,0,1,23.5128656823877,0.124104214098187,0.0937677024742791,19.9256105793769
2002,60,0,2,23.7653781402494,0.110280933518103,-0.0610206494263249,16.3753914577549
2002,60,0,3,23.6242413209578,0.110605438387988,0.121146230689149,13.0954776625716
2002,60,1,1,22.4373371037047,0.142794316243238,-0.560340606811672,50.3878666676088
2002,60,1,2,22.6782991036778,0.126889248772202,-0.715128958712276,41.4100756469295
2002,60,1,3,22.5436181832418,0.127262624095108,-0.532962078596802,33.1158325001723
2002,61,0,1,23.530499075832,0.12403474665423,0.142459417908057,20.3190660877714
2002,61,0,2,23.7832009045504,0.110219203667716,-0.0123289339925473,16.6987435550722
2002,61,0,3,23.6419582401824,0.110543526895713,0.169837946122927,13.3540638575025
2002,61,1,1,22.4541639081587,0.142714386998022,-0.511648891377895,51.3828366143334
2002,61,1,2,22.695306616762,0.126818222402616,-0.666437243278499,42.2277681488185
2002,61,1,3,22.560524692829,0.127191388728354,-0.484270363163025,33.7697450445511
2002,62,0,1,23.5481896517072,0.123989372391439,0.189425909355619,20.7202883575416
2002,62,0,2,23.8010814653835,0.110178883392577,0.034637557455015,17.0284785814035
2002,62,0,3,23.6597326126994,0.110503087976986,0.216804437570489,13.6177545108238
2002,62,1,1,22.4710452793974,0.142662179368512,-0.464682399930333,52.3974471404561
2002,62,1,2,22.7123692826418,0.126771829891604,-0.619470751830937,43.061601796035
2002,62,1,3,22.5774860276726,0.127144859706022,-0.437303871715463,34.4365657388591
2002,63,0,1,23.5663198273433,0.123970535336253,0.234529671929855,21.1294306638235
2002,63,0,2,23.8194063469849,0.110162144492567,0.0797413200292511,17.3647225022914
2002,63,0,3,23.6779486672716,0.110486299822273,0.261908200144725,13.8866503577733
2002,63,1,1,22.4883461421672,0.142640505451676,-0.419578637356096,53.4320858480071
2002,63,1,2,22.7298559451112,0.12675257011224,-0.5743669892567,43.9118951301339
2002,63,1,3,22.594868841093,0.127125543254195,-0.392200109141227,35.1165493222776
2002,64,0,1,23.5845198171312,0.123980111115544,0.277788002696901,21.5466493297398
2002,64,0,2,23.8378017924956,0.110170653678875,0.122999650796297,17.7076037881945
2002,64,0,3,23.696234866691,0.110494834047111,0.305166530911771,14.1608541367817
2002,64,1,1,22.5057136256408,0.142651523343907,-0.37632030658905,54.4871480467627
2002,64,1,2,22.7474099437463,0.12676236078252,-0.531108658489654,44.7789730270986
2002,64,1,3,22.6123185907858,0.127135362733809,-0.34894177837418,35.8099555996606
2002,65,0,1,23.602385918916,0.124019969287299,0.319224929242611,21.9721037652554
2002,65,0,2,23.8558597642691,0.110206072269786,0.164436577342007,18.0572534464196
2002,65,0,3,23.714185596548,0.110530356858261,0.346603457457481,14.4404706150091
2002,65,1,1,22.52276249386,0.142697384158738,-0.33488338004334,55.5630368525036
2002,65,1,2,22.7646419054121,0.126803113415364,-0.489671731943944,45.6631667780924
2002,65,1,3,22.6294482160089,0.127176235282465,-0.30750485182847,36.5170495061114
2002,66,0,1,23.6195138140788,0.124092000684765,0.358864213004566,22.4059565275057
2002,66,0,2,23.873171601575,0.110270080489111,0.204075861103962,18.4138050707011
2002,66,0,3,23.7313946230491,0.110594553423642,0.386242741219436,14.7256066279941
2002,66,1,1,22.539106922601,0.142780263489017,-0.295244096281386,56.660163339572
2002,66,1,2,22.7811618623907,0.126876761276389,-0.45003244818199,46.5648142148346
2002,66,1,3,22.645870064968,0.127250099854473,-0.267865568066516,37.2381012072467
2002,67,0,1,23.635559472384,0.124197874432149,0.39670224066518,22.8483734208183
2002,67,0,2,23.8893895795231,0.110364161546563,0.241913888764576,18.7773949234014
2002,67,0,3,23.7475162863579,0.110688911317355,0.42408076888005,15.0163711453894
2002,67,1,1,22.5544186183045,0.142902081829156,-0.257406068620771,57.7789467938069
2002,67,1,2,22.7966379954694,0.126985010946779,-0.412194420521375,47.484259917468
2002,67,1,3,22.6612542890441,0.127358668052683,-0.230027540405901,37.9733862654297
2002,68,0,1,23.6502919670783,0.124338827750355,0.432684650681822,23.2995235971308
2002,68,0,2,23.904280291361,0.110489414855865,0.277896298781218,19.1481620180367
2002,68,0,3,23.7623185658682,0.11081453318818,0.460063178896692,15.3128753369588
2002,68,1,1,22.5684772172988,0.143064262725604,-0.22142365860413,58.9198149664805
2002,68,1,2,22.810847574418,0.127129127412034,-0.376212010504734,48.4218554232519
2002,68,1,3,22.6753794807483,0.127503208584849,-0.19404513038926,38.7231858066618
2002,69,0,1,23.6634923649736,0.124516081720957,0.466751574681307,23.7595795622155
2002,69,0,2,23.9176224527045,0.110646925489085,0.311963222780704,19.5262481243935
2002,69,0,3,23.77558149135,0.110972507301042,0.494130102896177,15.615232576668
2002,69,1,1,22.5810738008663,0.143268211154894,-0.187356734604644,60.0832040900399
2002,69,1,2,22.8235794368715,0.127310359156138,-0.342145086505248,49.3779592394982
2002,69,1,3,22.6880357317573,0.127684973608656,-0.159978206389774,39.4877865309286
2002,70,0,1,23.6749415123916,0.124730894835225,0.498843144879103,24.2287172346527
2002,70,0,2,23.9291945563114,0.110837811761123,0.344054792978499,19.9117978169931
2002,70,0,3,23.7870848710391,0.111163955261514,0.526221673093973,15.9235584814425
2002,70,1,1,22.591999239885,0.143515375137156,-0.155265164406849,61.2695590272373
2002,70,1,2,22.834622207801,0.127529992912284,-0.310053516307453,50.3529369661308
2002,70,1,3,22.6990129223473,0.127905253643548,-0.127886636191979,40.2674808102111
2002,71,0,1,23.6841606528783,0.12498370378509,0.528916050027698,24.7071160307307
2002,71,0,2,23.9385127042035,0.111062461723216,0.374127698127094,20.3049585448658
2002,71,0,3,23.7963476807098,0.111389266262686,0.556294578242568,16.2379709669663
2002,71,1,1,22.6007966772412,0.143806257130152,-0.125192259258253,62.4793334858264
2002,71,1,2,22.8435141237529,0.127788475172248,-0.279980611158857,51.3471614721289
2002,71,1,3,22.7078520313661,0.128164496495117,-0.0978137310433831,41.0625668295876
2002,72,0,1,23.6897329823528,0.125271857859888,0.556986790937667,25.1949589810429
2002,72,0,2,23.9441448767712,0.111318519912673,0.402198439037062,20.7058807273728
2002,72,0,3,23.8019464051701,0.111646077910848,0.584365319152536,16.5585903243108
2002,72,1,1,22.6061141164917,0.144137807226034,-0.0971215183482851,63.7129903134122
2002,72,1,2,22.848888668746,0.128083095740514,-0.251909870248889,52.3610131378418
2002,72,1,3,22.7131946582395,0.128459983993016,-0.0697429901334151,41.873348781015
2002,73,0,1,23.6900299871229,0.125592004512718,0.583085370510644,25.6924327571495
2002,73,0,2,23.9444450711739,0.111603007204206,0.42829701861004,21.1147177761177
2002,73,0,3,23.802244816791,0.111931402314551,0.610463898725514,16.8855392374579
2002,73,1,1,22.6063975356308,0.144506167984131,-0.0710229387753078,64.9710015648733
2002,73,1,2,22.8491751316171,0.12841042683535,-0.225811290675912,53.3948799103993
2002,73,1,3,22.713479419877,0.128788278269164,-0.0436444105604378,42.7001369076395
2002,74,0,1,23.6834259835892,0.125940780971574,0.607241791648305,26.1997277302563
2002,74,0,2,23.9377701450574,0.11191293538635,0.452453439747701,21.5316261431704
2002,74,0,3,23.7956095314425,0.112242242469429,0.634620319863175,17.2189428218645
2002,74,1,1,22.6000956132909,0.144907470198775,-0.046866517637647,66.2538486507494
2002,74,1,2,22.8428055308445,0.128767030220459,-0.201654869538251,54.4491574256591
2002,74,1,3,22.7071476466192,0.129145930970156,-0.019487989422777,43.5432476013199
2002,75,0,1,23.6683913662725,0.126314592958643,0.629478602689816,26.7170380359831
2002,75,0,2,23.9225740660022,0.112245110527974,0.474690250789212,21.9567653742951
2002,75,0,3,23.7805036982168,0.112575395046115,0.656857130904686,17.5589286670298
2002,75,1,1,22.5857487114068,0.145337578293692,-0.0246297065961358,67.5620225010263
2002,75,1,2,22.8283045528258,0.129149230958491,-0.17941805849674,55.524249142811
2002,75,1,3,22.6927327863934,0.129529256345029,0.0027488216187342,44.4030035102702
2002,76,0,1,23.6440639353939,0.126708244285897,0.649763434655715,27.2445615910924
2002,76,0,2,23.8979853747801,0.112594915215636,0.494975082755111,22.390298122699
2002,76,0,3,23.7560610332707,0.112926229044294,0.677141962870585,17.9056268474893
2002,76,1,1,22.5625340690546,0.145790513534626,-0.00434487463023704,68.8960236074408
2002,76,1,2,22.8048406007349,0.12955171625326,-0.159133226530841,56.6205663791433
2002,76,1,3,22.6694081810256,0.129932925964541,0.023033653584633,45.2797335668627
2002,77,0,1,23.6098879429505,0.127115777368284,0.668039373379658,27.7825002010045
2002,77,0,2,23.8634423550262,0.112957055446665,0.513251021479054,22.8323902373902
2002,77,0,3,23.7217231561369,0.113289434883536,0.695417901594528,18.2591699934759
2002,77,1,1,22.5299213593294,0.146259421123855,0.0139310640937066,70.2563622953634
2002,77,1,2,22.7718776523106,0.129968394824973,-0.140857287806897,57.7385285334833
2002,77,1,3,22.6366409915607,0.130350830625128,0.0413095923085766,46.1737731663147
2002,78,0,1,23.5653242147353,0.127531158799891,0.684249390385486,28.3310596654149
2002,78,0,2,23.8184000421631,0.113326169842792,0.529461038484882,23.2832108499778
2002,78,0,3,23.6769483386502,0.113659635409562,0.711627918600356,18.619693360334
2002,78,1,1,22.4873960710014,0.146737359024171,0.0301410810995342,71.6435589908854
2002,78,1,2,22.7288956708163,0.130393097871469,-0.12464727080107,58.8785633056969
2002,78,1,3,22.5939142696342,0.130776783372751,0.0575196093144042,47.0854643422229
2002,79,0,1,23.5098952252681,0.127948436773172,0.698338302611193,28.8904498529661
2002,79,0,2,23.7623757824062,0.113696969535328,0.543549950710589,23.7429324360385
2002,79,0,3,23.6212567933899,0.11403152619103,0.725716830826063,18.9873348775942
2002,79,1,1,22.4345025216233,0.147217479085452,0.0442299933252411,73.0581444096464
2002,79,1,2,22.6754340800799,0.130819740020115,-0.110558358575363,60.0411068518716
2002,79,1,3,22.5407701743245,0.131204680928388,0.0716085215401112,48.0151558906645
2002,80,0,1,23.4438912473359,0.128364305500114,0.710282368152969,29.4608847042237
2002,80,0,2,23.6956629658782,0.114066516949663,0.555494016252366,24.2117308175625
2002,80,0,3,23.5549401681059,0.114402161009432,0.737660896367839,19.3622351509302
2002,80,1,1,22.3715177062862,0.14769597766781,0.0561740588670179,74.5006595643627
2002,80,1,2,22.6117728499347,0.131244941297387,-0.0986142930335861,61.2266037905035
2002,80,1,3,22.4774870127917,0.131631133372846,0.0835525870818879,48.9632033751446
2002,81,0,1,23.3682390277315,0.128777704317073,0.72008416933505,30.0425823196465
2002,81,0,2,23.6191982920126,0.114433869563601,0.565295817434446,24.6897852352499
2002,81,0,3,23.478929599401,0.114770594569172,0.74746269754992,19.744537519974
2002,81,1,1,22.29932598041,0.148171634371592,0.0659758600490981,75.971655987284
2002,81,1,2,22.5388058331865,0.131667617237189,-0.0888124918515058,62.4355073853186
2002,81,1,3,22.4049533294663,0.132055053048953,0.0933543882639681,49.9299692727993
2002,82,0,1,23.2838862986712,0.129187630108355,0.727747100377173,30.6357651058038
2002,82,0,2,23.5339396710363,0.114798135992941,0.572958748476569,25.1772784686759
2002,82,0,3,23.3941773087053,0.115135932863126,0.755125628592043,20.1343881544126
2002,82,1,1,22.2188317249198,0.14864329501182,0.073638791091221,77.4716960999496
2002,82,1,2,22.4574471232069,0.132086742212808,-0.0811495608093829,63.6682798491475
2002,82,1,3,22.3240777891415,0.132475411312062,0.101017319306091,50.9158232174058
2002,83,0,1,23.1917822734497,0.129593071008694,0.733276728924485,31.240659862667
2002,83,0,2,23.4408465101603,0.115158417078484,0.578488377023882,25.674396908029
2002,83,0,3,23.3016370055429,0.115497274086293,0.760655257139355,20.5319361113573
2002,83,1,1,22.1309407340718,0.149109795336258,0.0791684196385339,79.0013534339287
2002,83,1,2,22.3686122418768,0.132501281651612,-0.0756199322620701,64.9253925253362
2002,83,1,3,22.2357704766352,0.13289117054528,0.106546947853404,51.9211421444577
2002,84,0,1,23.0930750306925,0.129993203189293,0.736807476880287,31.8574978767858
2002,84,0,2,23.3410792176068,0.115513980753158,0.582019124979683,26.1813306306862
2002,84,0,3,23.2024622067531,0.115853884017471,0.764186005095157,20.9373333965818
2002,84,1,1,22.0367485709285,0.149570187447443,0.0826991675943354,80.5612128664472
2002,84,1,2,22.2734085178738,0.132910393237184,-0.0720891843062686,66.2073260813899
2002,84,1,3,22.1411321444685,0.133301485953649,0.110077695809205,52.9463104460223
2002,85,0,1,22.9892144207785,0.130387503112654,0.738672603332709,32.4865150140415
2002,85,0,2,23.2361032141784,0.115864361793401,0.583884251432106,26.6982734774393
2002,85,0,3,23.0981096303596,0.116205296064165,0.766051131547579,21.35073502548
2002,85,1,1,21.9376387666233,0.150023868963097,0.0845642940467579,82.1518708549399
2002,85,1,2,22.1732343405303,0.133313541683268,-0.0702240578538461,67.5145707017346
2002,85,1,3,22.0415528772789,0.133705820675818,0.111942822261628,53.9917201248934
2002,86,0,1,22.8816564872678,0.130775468840006,0.739222368402376,33.1279518015035
2002,86,0,2,23.1273901803699,0.116209114168623,0.584434016501772,27.2254231197678
2002,86,0,3,22.9900422169034,0.116551062883327,0.766600896617246,21.7722990768649
2002,86,1,1,21.8350007621811,0.15047026235244,0.0851140591164241,83.7739356440505
2002,86,1,2,22.0694940725392,0.133710213787038,-0.0696742927841798,68.8476262578347
2002,86,1,3,21.9384286975895,0.134103659998846,0.112492587331294,55.0577709306352
2002,87,0,1,22.7718334108115,0.131156594300841,0.73880699095846,33.7820535187517
2002,87,0,2,23.0163876774948,0.116547788176705,0.584018639057856,27.7629811348891
2002,87,0,3,22.8796989309824,0.116890733449575,0.76618551917333,22.2021867529866
2002,87,1,1,21.7302012272583,0.150908785330715,0.0846986816725083,85.4280274965665
2002,87,1,2,21.9635690606753,0.134099892121209,-0.0700896702280956,70.207002497982
2002,87,1,3,21.8331327486913,0.134494484972904,0.112077209887378,56.1448705113569
2002,88,0,1,22.6609442599308,0.131530678749445,0.737724833471291,34.4490702803822
2002,88,0,2,22.9043076512689,0.116880205431883,0.582936481570687,28.3111530735642
2002,88,0,3,22.7682845208604,0.117224128852242,0.765103361686161,22.6405624337566
2002,88,1,1,21.624384382427,0.151339206919891,0.0836165241853396,87.114778902061
2002,88,1,2,21.8566158136745,0.134482371435111,-0.0711718277152643,71.5932192187623
2002,88,1,3,21.7268146710958,0.134878089743366,0.11099505240021,57.2534345508361
2002,89,0,1,22.5495554699756,0.131898437717566,0.736121073061317,35.1292571078431
2002,89,0,2,22.7917226201787,0.117207001766792,0.581332721160713,28.8701485191347
2002,89,0,3,22.6563681049757,0.117551886794917,0.763499601276187,23.0875937239601
2002,89,1,1,21.5180907530771,0.151762350410842,0.0820127637753652,88.8348347585494
2002,89,1,2,21.7491806618082,0.134858383317812,-0.0727755881252388,73.0068064143464
2002,89,1,3,21.6200175505506,0.13525520805202,0.109391291990235,58.3838868879069
2002,90,0,1,22.438111165696,0.13226076534969,0.734112737633431,35.8228740524783
2002,90,0,2,22.6790814785774,0.117528971732118,0.579324385732827,29.4401811886424
2002,90,0,3,22.5443959118065,0.117874804166276,0.761491265848301,23.5434515341219
2002,90,1,1,21.4117441487461,0.152179244606266,0.0800044283474792,90.5888526836435
2002,90,1,2,21.6416919660449,0.135228841979379,-0.0747839235531247,74.4483045322041
2002,90,1,3,21.5131672040928,0.135626756799025,0.107382956562349,59.536659720956
2002,91,0,1,22.3270468849311,0.132618566974375,0.731816855092742,36.5301863009777
2002,91,0,2,22.5668244416893,0.11784691981689,0.577028503192138,30.0214690194921
2002,91,0,3,22.4328055422459,0.118193687822579,0.759195383307612,24.0083101498109
2002,91,1,1,21.3057601848447,0.152590931177257,0.0777085458067904,92.3775032812138
2002,91,1,2,21.5345698052269,0.135594673064936,-0.0770798060938135,75.9182646922544
2002,91,1,3,21.4066812158182,0.135993664353244,0.10508707402166,60.7121937831779
2002,92,0,1,22.2167547201204,0.132972736016115,0.729339183955062,37.2514642742779
2002,92,0,2,22.4553478127646,0.118161639931997,0.574550832054459,30.6142342507303
2002,92,0,3,22.3219909459948,0.118509334010823,0.756717712169932,24.482347296639
2002,92,1,1,21.2005130186684,0.152998438098092,0.0752308746691108,94.2014703914888
2002,92,1,2,21.4281923548491,0.135956790048403,-0.0795574772314931,77.4172488924041
2002,92,1,3,21.3009355153288,0.136356846876517,0.102609402883981,61.9109385069453
2002,93,0,1,22.1074124793306,0.133324040579658,0.726718443945319,37.9869837180099
2002,93,0,2,22.3448313094097,0.118473814627258,0.571930092044716,31.2187034973775
2002,93,0,3,22.2121307733607,0.118822427289248,0.754096972160189,24.9657441997055
2002,93,1,1,21.0961723249642,0.15340264915014,0.0726101346593678,96.0614513197802
2002,93,1,2,21.3227311118517,0.136315978271641,-0.0821782172412361,78.9458301965201
2002,93,1,3,21.1961005810864,0.136717092021599,0.0999886628742378,63.133352174131
2002,94,0,1,21.999118724819,0.133673207355351,0.723968664793155,38.7370258163071
2002,94,0,2,22.2353745523746,0.118784089651009,0.569180312892551,31.8351078439587
2002,94,0,3,22.1033240534698,0.119133615306325,0.751347193008025,25.4586856583931
2002,94,1,1,20.9928321575416,0.153804400463359,0.0698603555072036,97.9581571242793
2002,94,1,2,21.2182811401192,0.136672980732724,-0.0849279963934003,80.5045929709474
2002,94,1,3,21.0922709124141,0.137075144972858,0.0972388837220736,64.379902105253
2002,95,0,1,21.8919699029783,0.134020970955187,0.721103837622177,39.5018773045721
2002,95,0,2,22.1270750238218,0.119093117790885,0.566315485721573,32.4636829371781
2002,95,0,3,21.9956676895618,0.119443552770534,0.748482365837047,25.9613601204809
2002,95,1,1,20.8905845511298,0.154204537282352,0.0669955283362253,99.8923129012223
2002,95,1,2,21.1149354627724,0.137028548529146,-0.0877928235643787,82.0941331188664
2002,95,1,3,20.9895389799907,0.137431759037912,0.0943740565510952,65.651064846891
2002,96,0,1,21.7860488593765,0.134368049974906,0.71813822883716,40.2818305795097
2002,96,0,2,22.0200164590255,0.119401537602229,0.563349876936556,33.1046690763472
2002,96,0,3,21.8892449196274,0.119752880116186,0.74551675705203,26.4739597544598
2002,96,1,1,20.7895085617642,0.154603886423421,0.0640299195512086,101.864658063142
2002,96,1,2,21.0127739848555,0.137383416382721,-0.0907584323493953,83.7150583089665
2002,96,1,3,20.887984214324,0.137787671100518,0.0914084477660786,66.9473263545573
2002,97,0,1,21.6812857259111,0.134714858380179,0.715089689208469,41.077183816323
2002,97,0,2,21.9141282395462,0.119709716941371,0.560301337307865,33.7583113096995
2002,97,0,3,21.7839855446129,0.12006196628204,0.742468217423339,26.9966805265562
2002,97,1,1,20.6895375172579,0.155002924195492,0.0609813799225175,103.875946635231
2002,97,1,2,20.911729318167,0.137738007548966,-0.0938069719780864,85.3679882190069
2002,97,1,3,20.7875396274145,0.138143305661633,0.0883599081373875,68.2691821874742
2002,98,0,1,21.5775066764436,0.135061595373445,0.711978578568189,41.888241081453
2002,98,0,2,21.809234672469,0.120017832822692,0.557190226667585,34.4248595270427
2002,98,0,3,21.6797149150011,0.120370988803347,0.739357106783059,27.529722274826
2002,98,1,1,20.5905055426505,0.155401879800903,0.0578702692822374,105.926947540441
2002,98,1,2,20.8116338063603,0.13809252570064,-0.0969180826183665,87.053554770116
2002,98,1,3,20.6880385585861,0.138498866993328,0.0852487974971074,69.6171376959438
2002,99,0,1,21.4745389750393,0.135408457742109,0.708825308355806,42.7153124450411
2002,99,0,2,21.7051611667909,0.120326060114541,0.554036956455202,35.104568552184
2002,99,0,3,21.5762594766425,0.12068012306301,0.736203836570676,28.073288783068
2002,99,1,1,20.4922478033171,0.155800979663255,0.0547169990698543,108.018444883875
2002,99,1,2,20.7123208445969,0.138447172041273,-0.10007135283075,88.7724023605151
2002,99,1,3,20.589315392426,0.138854556891184,0.0820955272847242,70.9917082082582
2002,100,0,1,21.3722147319169,0.135755643186185,0.70565009090422,43.5587140993991
2002,100,0,2,21.6017380297065,0.120634574496223,0.550861739003616,35.7976982402913
2002,100,0,3,21.4734505444962,0.120989545257277,0.73302861911909,28.6275878586834
2002,100,1,1,20.3946040891127,0.156200451256196,0.0515417816182683,110.151238252376
2002,100,1,2,20.6136285021818,0.138802148707486,-0.103246570282334,90.5251881117261
2002,100,1,3,20.4912091599063,0.139210578086612,0.0789203098331396,72.3934192275931
2003,20,0,1,21.1186148712454,0.11884967255697,-1.72783208563577,9.11365227784179
2003,20,0,2,21.3200145703405,0.105611666236683,-1.88262043753637,7.48983942374057
2003,20,0,3,21.1881946230496,0.105922431651132,-1.7004535574209,5.98965985777356
2003,20,1,1,20.1306566012748,0.136748440428287,-2.38194039492172,23.0465959374983
2003,20,1,2,20.3226345414381,0.121516789555952,-2.53672874682232,18.9402994072286
2003,20,1,3,20.1969813152067,0.121874356260602,-2.35456186670685,15.146646628244
2003,21,0,1,21.2093740972734,0.119213360514463,-1.69724705491579,9.29364198823529
2003,21,0,2,21.4116393304446,0.105934845008274,-1.85203540681639,7.6377597072531
2003,21,0,3,21.27925287458,0.106246561385704,-1.66986852670092,6.10795240507399
2003,21,1,1,20.2171699840751,0.137166899814163,-2.35135536420174,23.5017537602772
2003,21,1,2,20.4099729674228,0.121888639070081,-2.50614371610234,19.31436009126
2003,21,1,3,20.2837797346791,0.122247299952794,-2.32397683598687,15.4457847187633
2003,22,0,1,21.2999317551986,0.119573838694072,-1.66640017208705,9.4771864038346
2003,22,0,2,21.5030606001724,0.106255171521351,-1.82118852398766,7.78860134110669
2003,22,0,3,21.3701088938988,0.106567830468907,-1.63902164387218,6.22858116999918
2003,22,1,1,20.3034912284096,0.137581666029411,-2.32050848137301,23.9659007184826
2003,22,1,2,20.4971174225948,0.12225720677539,-2.47529683327361,19.6958082834878
2003,22,1,3,20.3703853826449,0.122616952179347,-2.29312995315814,15.7508306343761
2003,23,0,1,21.3900267873564,0.119929260830748,-1.6351704436811,9.66435572761507
2003,23,0,2,21.5940148322578,0.106571005156095,-1.78995879558171,7.94242201995508
2003,23,0,3,21.4605007632316,0.106884593453351,-1.60779191546623,6.35159229123541
2003,23,1,1,20.3893714892557,0.137990614761355,-2.28927875296705,24.4392143413373
2003,23,1,2,20.5838166887969,0.122620604974618,-2.44406710486766,20.0847898821022
2003,23,1,3,20.4565485942087,0.122981419688397,-2.26190022475218,16.0619010505519
2003,24,0,1,21.4793942631402,0.120277789917428,-1.60343360088467,9.85522154691037
2003,24,0,2,21.6842345695578,0.106880713519477,-1.75822195278527,8.09928057615413
2003,24,0,3,21.5501626791015,0.107195213142644,-1.5760550726698,6.47703281729472
2003,24,1,1,20.47455822983,0.138391632349557,-2.25754191017062,24.9218756588283
2003,24,1,2,20.6698158209047,0.122976955436247,-2.41233026207122,20.4814536623134
2003,24,1,3,20.5420160005512,0.123338818721674,-2.23016338195575,16.3791149435271
2003,25,0,1,21.5677713870536,0.120618028158175,-1.57101577897216,10.0498568306719
2003,25,0,2,21.7734545104018,0.107183054508305,-1.72580413087276,8.25923697750956
2003,25,0,3,21.6388309801771,0.107498443778668,-1.54363725075729,6.60495070471373
2003,25,1,1,20.5588009485763,0.138783110489927,-2.22512408825811,25.4140691947765
2003,25,1,2,20.7548619284295,0.123324828996268,-2.37991244015872,20.8859512706561
2003,25,1,3,20.6265362747857,0.123687715909812,-2.19774556004324,16.7025935857496
2003,26,0,1,21.6548963054553,0.120948921310866,-1.53770463169592,10.2483359615381
2003,26,0,2,21.8614103039559,0.107477091306642,-1.69249298359652,8.4223523536322
2003,26,0,3,21.7262429500846,0.107793345788877,-1.51032610348105,6.7353948391301
2003,26,1,1,20.6418500417319,0.139163836171415,-2.19181294098187,25.9159830479328
2003,26,1,2,20.8387030272386,0.123663147754209,-2.34660129288247,21.2984372916372
2003,26,1,3,20.7098589907772,0.124027030180585,-2.164434412767,17.0324605991773
2003,27,0,1,21.740503507332,0.121269415816913,-1.50328680529873,10.4507347868373
2003,27,0,2,21.9478339071355,0.107761887705951,-1.65807515719933,8.58868903785381
2003,27,0,3,21.8121322030283,0.108078980209915,-1.47590827708386,6.86841506880276
2003,27,1,1,20.723452419259,0.139532597169446,-2.15739511458468,26.4278090209554
2003,27,1,2,20.9210836136767,0.123990834508469,-2.31218346648528,21.7190693537314
2003,27,1,3,20.7917302246289,0.124355681162697,-2.13001658636981,17.3688420400441
2003,28,0,1,21.8243316419392,0.121578472643077,-1.46755035546425,10.6571306475854
2003,28,0,2,22.0324614767998,0.108036520405148,-1.62233870736485,8.75831059105775
2003,28,0,3,21.8962365271884,0.108354421023855,-1.44017182724938,7.00406222366946
2003,28,1,1,20.8033589567659,0.139888197972312,-2.1216586647502,26.9497426937376
2003,28,1,2,21.0017521875533,0.124306826908766,-2.27644701665081,22.1480081896454
2003,28,1,3,20.8719000311561,0.124672603379867,-2.09428013653533,17.7118664470521
2003,29,0,1,21.9064957498113,0.121876132147422,-1.43035186286148,10.8676023872854
2003,29,0,2,22.1154091505783,0.108301025267036,-1.58514021476208,8.93128180891087
2003,29,0,3,21.9786713421249,0.108619704199029,-1.40297333464661,7.14238812113011
2003,29,1,1,20.8816793130303,0.140230685016005,-2.08446017214743,27.4819834456611
2003,29,1,2,21.0808194534176,0.124611166218843,-2.23924852404803,22.5854176546049
2003,29,1,3,20.9504784304305,0.124977838217258,-2.05708164393256,18.0616648559972
2003,30,0,1,21.9876577687977,0.122163994302881,-1.39164580076073,11.0822303706354
2003,30,0,2,22.1973451789541,0.10855682405243,-1.54643415266133,9.10766873723827
2003,30,0,3,22.0601007665813,0.108876255679825,-1.36426727254586,7.28344557834205
2003,30,1,1,20.9590444595251,0.140561899229477,-2.04575411004668,28.0247345029044
2003,30,1,2,21.1589224000626,0.12490548831678,-2.20054246194728,23.0314647652349
2003,30,1,3,21.0280984727944,0.12527302636657,-2.01837558183181,18.4183708308607
2003,31,0,1,22.0685319019058,0.122443797341107,-1.35139416063544,11.3010965396792
2003,31,0,2,22.2789905760003,0.108805461380992,-1.50618251253604,9.28753871816928
2003,31,0,3,22.1412413566584,0.109125624630993,-1.32401563242057,7.42728844912324
2003,31,1,1,21.0361351878446,0.140883840622173,-2.00550246992139,28.5782030804367
2003,31,1,2,21.236748311517,0.125191570442053,-2.160290821822,23.4863198162534
2003,31,1,3,21.1054431928541,0.125559950296858,-1.97812394170652,18.7821205571306
2003,32,0,1,22.1498426276866,0.122717297619861,-1.30955900488754,11.524284446926
2003,32,0,2,22.3610767293272,0.109048497979529,-1.46434735678814,9.47096041735609
