year,age,sex,chd_incd_clbr_fctr,stroke_incd_clbr_fctr,chd_ftlt_clbr_fctr,stroke_ftlt_clbr_fctr,nonmodelled_ftlt_clbr_fctr
2001,44,men,1.15221028772224,1.43269026585419,110.708659554193,39.4525472785605,1.21722755298609
2001,44,women,2.02402011252084,1.4085994867957,208.212364208348,38.7646660686645,1.13965923072327
2001,45,men,1.08416861536397,1.61507113943292,62.358241985695,45.3766648856962,1.09975219285287
2001,45,women,1.36595394857354,1.61285701633441,44.2714946243397,120.628770214944,1.13427017076539
2001,46,men,1.23831685444815,1.37900385397518,29.6379798501464,25.0761121414375,0.884009612926983
2001,46,women,1.6272305122004,1.98177292586,216.55839760086,44.952693281294,1.25092767792639
2001,47,men,1.35982628707007,1.30884959661867,46.1958015173222,28.4984692731689,1.00434632387316
2001,47,women,1.24208822528661,1.36785200133801,57.8930566571365,44.8583744697769,1.05665497449648
2001,48,men,1.2219118729716,1.21049353640043,61.0815938424265,26.6145597825513,0.984002763002454
2001,48,women,1.35290943357364,1.12399286033895,121.234886344573,26.7453830724202,1.0553511664183
2001,49,men,1.15722176278435,1.65018360235766,32.6911987464554,33.6798145478035,0.973320602843171
2001,49,women,1.52906811746889,1.2416526633592,66.3822902563812,30.3420683853044,0.948739432698881
2001,50,men,1.39816914426356,1.35523907851804,78.8916048271472,24.6667646902362,1.12550172504152
2001,50,women,1.0622232344593,1.39151977044024,156.554524937555,41.3012039167334,1.1127044118142
2001,51,men,1.21924978549875,1.49652420337382,60.2762587257271,28.8767770386081,1.04043280084478
2001,51,women,1.37461161388602,1.24547012580637,99.4140565852892,49.5858661154171,1.08402005986156
2001,52,men,1.06699121722628,1.24460098495143,37.2977734365596,25.4762551765888,0.986553404695342
2001,52,women,1.0652631695738,1.20266324935593,74.5938238603647,30.001505474323,1.01112059735372
2001,53,men,1.03721710053932,1.11540418242372,27.9884493786157,17.2771062530493,1.2269454547721
2001,53,women,0.89850788003664,1.28581793175247,40.1257692027594,30.4024689275464,1.20647773724274
2001,54,men,1.04956969890112,0.976596348026495,25.221106225574,15.2369948913974,1.11257382130813
2001,54,women,0.969082160713431,1.57797198044606,56.8999806526139,25.5832114681217,1.13853496554531
2001,55,men,0.960219417332639,1.37045946977034,25.6683051078786,19.160100395622,0.839223800392149
2001,55,women,0.844697336481568,1.13646568665852,56.8850017181113,20.1701383414058,1.34828338128429
2001,56,men,1.08297222949291,1.28238566521672,26.314089776141,19.6695997910891,1.10573787849809
2001,56,women,1.66305989062514,1.11565463824691,63.7623241492126,55.4934079215357,1.83556080598765
2001,57,men,0.852758823359812,1.43604044307807,15.2114821736875,24.8949439434237,1.06628582479198
2001,57,women,1.17877469150073,1.419442545071,95.4292379642383,36.9401721334573,1.08777042274105
2001,58,men,0.815386924512603,1.49658925145349,13.4037915597145,15.4719236283541,1.08325736955938
2001,58,women,0.968228468598885,1.819731101074,39.4164703600028,60.9463779900436,0.930443712373261
2001,59,men,0.856588007892595,1.20202517841424,15.9832434954696,13.4611072092148,0.963596132291473
2001,59,women,0.965521909969824,1.37683313672576,31.2069800900292,16.4732096445522,0.909360052842518
2001,60,men,0.930616181739456,1.1620780778404,14.5495138246947,10.6018610653611,0.926588047911375
2001,60,women,1.30688259177343,1.18171118342,38.2559161897496,12.754939935484,0.954067769295988
2001,61,men,1.11840626038195,1.19274560776104,15.2505044577467,14.0743423582722,0.98436034501335
2001,61,women,1.20645192224753,1.13737550985007,62.6308753727694,17.9989463928158,0.886408711216872
2001,62,men,0.86630285656816,1.31389896768096,9.63504266499354,14.554145601574,0.948944397254924
2001,62,women,0.955720539736384,1.14043029823217,36.1758910750522,18.0977403244679,1.04998706022516
2001,63,men,0.96608863609022,1.31955366023281,10.3371124526305,12.7857778607851,0.969347354998742
2001,63,women,1.06206960007569,1.35892958800733,27.8680307737274,31.0646427058044,0.906415381612996
2001,64,men,0.929599125015273,1.08956744948422,12.072260556716,6.89903641770928,1.07513288521527
2001,64,women,1.00842302698655,1.260032640415,34.021377932161,13.6670653498585,1.02991478103911
2001,65,men,1.16231930661927,1.26600379448072,12.040348835189,10.4792283612907,0.985543837870683
2001,65,women,1.08026401213791,1.26889223401987,30.0964506550865,36.0605264272405,0.925072828891149
2001,66,men,0.866031717201031,1.03169115758457,8.7033312021329,7.46920142599589,0.948186059549924
2001,66,women,0.919153994588858,1.20504076641877,101.936411154813,15.294037516864,1.10856528223125
2001,67,men,0.980111620580053,1.16959534614307,8.96742848030103,7.6829257332449,0.9752798714662
2001,67,women,1.02176686570887,1.4155052383122,27.4898494744757,28.4668798610699,0.927472912434524
2001,68,men,0.846557293716385,1.42281283153704,6.25587532850247,9.90756605527029,1.06908059738757
2001,68,women,1.07505593093974,1.18546616932529,34.7027131297646,17.0944964966413,1.08779240264161
2001,69,men,0.923869007235459,1.14719544030321,8.14431128668655,7.71727343250343,0.802780900644116
2001,69,women,1.00579948593277,1.10978012558655,22.0589103209192,14.1327764362126,0.863653038973259
2001,70,men,0.980597425941516,1.3668727522811,9.47118639039006,8.5627729095668,1.02338613947377
2001,70,women,1.03435188970259,1.40600870339288,30.0414391182465,17.4662123542067,0.976504828275554
2001,71,men,1.04829750925392,1.01704494193541,9.74747504907789,7.36699137528368,1.03576070248125
2001,71,women,0.981475022651381,1.09821918201403,31.1966261430822,12.3884190277534,1.10521993961467
2001,72,men,1.14215423568771,1.17760327922469,11.7782127512404,8.5473177565591,1.02590027565244
2001,72,women,0.934797868718497,1.0948586917978,22.6194276883997,12.8617911252019,1.20692351728485
2001,73,men,1.00799822557498,1.28964740327848,7.86759261878289,8.1550787935309,1.05411613500998
2001,73,women,1.03980376803285,1.23040330061431,22.9564763598487,12.5030244407637,1.11685851604246
2001,74,men,0.920954137507611,1.30353764911086,5.8933436797494,7.68976399540375,1.06659840187839
2001,74,women,0.96170083080273,1.13555551281398,18.5601374859159,14.2529728332829,1.02041183346656
2001,75,men,1.01588813329142,1.20171388742659,9.35762595711109,9.28994188185027,0.932432052270233
2001,75,women,1.06672791421366,1.01463275666458,25.3583439301609,10.8923185621807,0.957247648226714
2001,76,men,1.05088067649028,1.45590705487221,8.17529940738603,8.22286195432917,0.985586860002427
2001,76,women,0.980966396754007,1.16458256966583,25.770394056253,12.1958662229417,0.875932856018338
2001,77,men,0.962215073585057,1.24343750622901,6.13099767012633,6.88886945611071,0.949853401200704
2001,77,women,0.860992054729844,0.970054801788229,22.8856002457563,11.0058331561503,0.904647185818841
2001,78,men,1.00411079875497,1.27328479791865,10.5591436369556,6.02877009571779,1.10671031270339
2001,78,women,1.02177649355889,1.25078233770892,22.0168571290625,12.5634188074327,0.945875273999114
2001,79,men,1.219069735607,1.3417763895487,7.50774254836912,7.63320313639372,1.05797572935751
2001,79,women,1.80630736006093,1.01901942360035,40.2463888255349,10.0484612366895,1.03538914044736
2001,80,men,1.02755431197684,1.25338252294572,10.4945631791177,9.78348183313001,1.07837020499118
2001,80,women,0.940006108531445,1.27032205685171,19.4560767121145,12.2857070597854,1.0111315660671
2001,81,men,1.03648648820149,1.20994299163764,7.11534176603059,9.33805594602132,0.948299043049521
2001,81,women,0.977819847025473,1.22607806857864,16.8122786962313,15.9193050028489,0.947181221556894
2001,82,men,1.24131974835142,1.17184400470526,9.05690620478358,8.72639640538102,0.943966548115411
2001,82,women,1.04299503968928,1.16922966885644,12.190335820954,12.449707203707,1.01570841953936
2001,83,men,1.19626429187566,1.48717973482558,7.29219104113632,15.1729985324357,0.990004679140366
2001,83,women,1.1750998071344,1.16230281687888,20.5193460822312,13.508306575997,1.07038194678765
2001,84,men,1.20579515149362,1.21136008090138,10.0295600674888,9.98428981233208,1.0835250855547
2001,84,women,1.0963103643253,1.08030165402426,17.7638960580762,11.4977022326027,1.05279816082214
2001,85,men,1.17331438806788,1.22358527374286,6.89504778688286,8.94078445996487,1.03029213730162
2001,85,women,1.10131123154149,1.14190227916573,18.2028969504176,15.5239852777311,1.0575768588891
2001,86,men,1.16045260209616,1.45503985713933,8.87833793981044,12.0208605073885,1.05085281508365
2001,86,women,1.09859712605911,1.21914029309898,12.9679365458206,12.805672929372,1.03492099861947
2001,87,men,1.10339453638601,1.5069132833118,5.50869490411768,10.7252066536575,0.934293697382972
2001,87,women,1.34145991654748,1.1574944665338,22.5882833580474,13.5983454090851,1.0450713638906
2001,88,men,1.38332199724862,1.2119146411037,9.84718689789847,10.2735297178106,1.01543267200259
2001,88,women,1.14748329877177,1.10327121590934,17.3209102708191,12.6224753175974,1.14170467457343
2001,89,men,1.27324152267545,1.45124495649145,7.4333236556425,9.46583346720024,1.0205837456055
2001,89,women,1.37689991791233,1.19388154266356,16.7401193521743,12.1187861418347,0.939059175702809
2001,90,men,1.20580483390593,1.0699196119952,5.02012465887967,9.04202074860498,0.962736944330938
2001,90,women,0.963086899750174,0.966548882411811,24.4236043797987,10.9501824565999,0.962044418244283
2001,91,men,1.14579568198893,1.02161176346742,22.1628240480456,10.0003557793148,1.0372827072076
2001,91,women,0.99000704467366,0.967012195374551,10.3987010579504,13.4254696058216,1.07518193857718
2001,92,men,1.09851071932888,0.994411231884724,7.41762875942277,9.57203596234132,1.00994165035458
2001,92,women,1.03371384236312,0.998107820707812,9.83997841101003,11.1063898853715,0.954521133875615
2001,93,men,1.26362566546044,1.16998966553845,6.91479320051991,28.2545326215052,1.02229618663466
2001,93,women,1.06109102742318,0.947678329683273,8.89850032808556,11.3642387251218,1.02291317482644
2001,94,men,1.61514309801472,1.19941253423622,4.92904316994949,11.3973847627458,1.02031246211065
2001,94,women,1.3819779776128,1.01906145160555,7.99705959855661,13.5315763361735,0.996296936180014
2001,95,men,1.48808786797527,1.20541776031563,30.6397356090041,6.92057963385503,1.00497694871871
2001,95,women,1.10072274829332,0.979256849907078,6.08914199262884,10.2930445067308,0.978389386301793
2001,96,men,1.44385421945524,1.15141890208769,3.56330633474196,13.0583442430131,0.865946500059781
2001,96,women,1.18120209919443,1.00123682257495,9.65115261666963,12.2408168782109,0.986139932855213
2001,97,men,1.73893937272246,1.02947209206157,4.06140798212557,8.29561109465238,1.15083277171513
2001,97,women,1.29395116158997,1.00412719544829,9.40917400045536,11.7679206967853,0.984217247921269
2001,98,men,1.7303827021659,1.62434277413794,14.4385576876316,12.7391844021707,1.83899051391602
2001,98,women,1.27849299533897,1.14406204059562,10.8848402781196,21.7105607503899,0.946635955182005
2001,99,men,1.88825515581556,1.71412742341197,14.2537599019849,25.1166237351903,1.84719879292626
2001,99,women,1.54935352737222,1.11040265171537,16.1780463727207,50.4249311057727,0.950752871031362
2002,30,men,0.960629447255398,1.43818651960552,86.9997126412939,78.2742213127846,1.56597901057735
2002,30,women,1.54339794094809,1.20436108517512,499.257467550708,178.249720628768,1.48968348677532
2002,31,men,1.50990374361308,1.17658390150605,224.66040674392,99.5703011981358,1.13646056492246
2002,31,women,2.06211536860407,1.13352750131002,167.094944478987,87.2686475501433,1.64234611138752
2002,32,men,0.881481589620375,1.68940882841807,206.526701712905,84.1503786469153,1.08054942738092
2002,32,women,1.28998339892783,1.49001782602549,89.2832010953625,57.702156325374,1.63048726186845
2002,33,men,1.29443232277534,1.65709799414248,160.259775120751,33.4121708207559,1.37164522847306
2002,33,women,1.10136452886046,1.49631789746727,90.4305246521818,53.593521082646,1.79709107397077
2002,34,men,1.13820080021095,1.93401633645378,95.6751640283006,200.381797007476,1.14527416830032
2002,34,women,1.66390969612575,0.980928467407246,217.823357722835,164.091215619735,0.963872494677486
2002,35,men,0.85725789258481,1.80160229054185,88.1016094417612,202.574102365033,0.826203320475096
2002,35,women,1.08893868488536,1.42522535704572,246.2565519493,45.128809752091,1.01597593351822
2002,36,men,1.0665681915546,1.89659231014374,70.0848633827189,86.2687773618701,1.53656281701432
2002,36,women,2.37613367488513,1.11439613765692,227.360767224357,71.7717515170899,1.63054507679733
2002,37,men,1.19328954997211,1.22395236005385,60.327408030109,25.5128799750749,1.13209788069178
2002,37,women,1.12936808193888,1.19030372832516,56.5373048683954,162.341562527585,0.88783286364397
2002,38,men,0.812060276998084,1.65126828200726,59.288449050689,86.2927627463796,1.14475776114087
2002,38,women,1.26358064501922,1.76336937763924,220.031504852678,56.7474967278485,1.46352158311058
2002,39,men,1.07244259701663,1.54437739027755,128.70154147719,47.6693305601703,0.994741722433187
2002,39,women,0.748317178426713,1.45425938133011,129.332403696424,126.784282183423,1.1534555083516
2002,40,men,1.14808703224341,1.12604601331652,74.2250159504829,61.5677420830747,1.11698763724766
2002,40,women,1.49406806998144,1.35354248583505,225.907500211764,38.2749524750113,0.81167383158875
2002,41,men,0.947149556178186,1.24722239643751,38.1421912630354,31.0970191290776,0.825326149147954
2002,41,women,0.94012073675351,0.955824180687769,72.4420125118822,68.7241633459491,1.30287663067501
2002,42,men,1.00960400647561,1.62395171360523,48.9215922038441,72.7621518440681,1.19186015608012
2002,42,women,1.52127766131524,1.60234804889179,84.4508307467848,81.966003189402,1.16427591166059
2002,43,men,0.903095059721084,1.29041133643713,29.4389003921459,25.7559254243367,0.740887183282739
2002,43,women,2.20497864493841,1.44560054936851,343.896912611316,28.5496562718514,0.804997540437688
2002,44,men,1.17902610642521,1.44791823013456,58.1209380904809,25.6548458024981,1.25844778360713
2002,44,women,2.02072391289203,1.41791375607423,96.8939026818067,60.9756839037864,1.05732825488646
2002,45,men,1.09864030734676,1.63390985519992,130.160686166734,40.0844428804245,0.803198013319681
2002,45,women,1.37358217400507,1.62953455597789,172.395978526113,66.6057627926373,0.872036616711291
2002,46,men,1.25950587672195,1.39132920163311,62.8626921417659,44.2945825113313,1.29006188100064
2002,46,women,1.63496345102403,2.00376269368885,113.391539394109,75.0100133968095,1.34150230178956
2002,47,men,1.38352473251114,1.32142054580735,71.5769792213632,30.791969000893,1.12147317270125
2002,47,women,1.2468615140429,1.37942613961736,52.7961250169787,40.8746803591577,0.953670418578885
2002,48,men,1.24704143868968,1.2199400311587,34.8123286805734,21.2140352274958,1.21923962206716
2002,48,women,1.37671869662373,1.14062340470381,155.479855986362,30.2672394537425,1.1312032206142
2002,49,men,1.1732813718201,1.66383937330503,43.540344638626,20.3452213161357,1.01033198513124
2002,49,women,1.53222356356837,1.25314084737684,107.792332940688,33.051769621304,1.2397504333342
2002,50,men,1.41880710142854,1.3714405227055,52.3270554089602,18.824913866784,1.070482107135
2002,50,women,1.07636001771359,1.40221723353914,62.0178743562735,33.7379495458426,1.09196673753539
2002,51,men,1.24333265142604,1.50552857404008,37.6455032487102,17.3986169253694,1.0612009301109
2002,51,women,1.39154489873829,1.25873642062792,65.9596623140971,20.2955793264316,0.916429348046654
2002,52,men,1.08714043279992,1.25543844888743,48.1548596108507,22.2465834006954,1.09990775273591
2002,52,women,1.0737143968373,1.21348339132849,78.7304707752475,22.9646721235324,0.898023210518263
2002,53,men,1.05439032350919,1.12494782365639,26.741000716254,14.9260064168505,1.15529648731533
2002,53,women,0.910629812262908,1.29810571352281,66.3709673961439,20.8516237083684,0.929713141630981
2002,54,men,1.06376467527843,0.982901844760599,30.2907741452965,12.0601116104924,0.977934725714482
2002,54,women,0.983734007529535,1.58593156614447,71.1805553608413,44.8760733105805,0.999975494947591
2002,55,men,0.969752568005781,1.3717408257415,21.7688565533225,15.6759966761203,1.017660495132
2002,55,women,0.848796134734642,1.14000416478245,42.5216276866806,24.337553288941,1.22429366599379
2002,56,men,1.0950701982817,1.28472113528927,25.0697164564904,14.6299467744401,1.05224645346914
2002,56,women,1.66386156241917,1.11872372214476,139.92434470443,26.0919764995459,0.902578071394234
2002,57,men,0.859774165584563,1.43672379813235,12.2183779655969,27.8521238462935,0.9304650322055
2002,57,women,1.19319660978239,1.42115808031871,125.289867781623,27.4820290151607,1.0494704289971
2002,58,men,0.823208360977359,1.50189046889658,12.2514305960248,16.7303794152514,1.14442218935429
2002,58,women,0.976974978435171,1.83214327009798,82.3848124600434,64.9724884248154,0.982000504753317
2002,59,men,0.864254097897626,1.20491211041643,13.1925095789532,11.1805479111841,1.06888245418107
2002,59,women,0.970886524023554,1.37475879348996,31.0339030004966,29.8889208914104,0.91503879550306
2002,60,men,0.939912064612778,1.16668729866361,11.640332002488,15.5476587012121,0.935358414259146
2002,60,women,1.32241315637398,1.18465384195464,81.473238765291,20.8046716609498,0.959382944238993
2002,61,men,1.12777433305902,1.1947977005444,20.5831225718599,10.4784275320127,1.04719020356142
2002,61,women,1.22385433138886,1.1373898610085,27.4193885186116,18.5219234986228,1.07157400307488
2002,62,men,0.874554022942149,1.31528945684735,9.64874735231401,9.09015493598537,1.01687380164181
2002,62,women,0.97097695047602,1.13837704104429,29.0671045588754,14.9403285084403,1.12215734760596
2002,63,men,0.97845744924069,1.32425599397802,9.42286809863644,11.0404729756609,1.07197419971182
2002,63,women,1.07341548559661,1.36341452626103,23.589164403613,18.8947299267676,0.919833660018921
2002,64,men,0.941996255204375,1.09153257722393,12.8829728402389,10.5861075437267,1.09763491023243
2002,64,women,1.02767863245887,1.25735780912248,32.2543558859687,18.3665360175424,0.963583558455051
2002,65,men,1.17892677089515,1.27145911733283,11.5191496147656,9.89262363459222,0.929880914445703
2002,65,women,1.09615235515496,1.27034093155699,31.1108391239268,22.2262245545036,0.973702001442924
2002,66,men,0.878338789184922,1.03356398579978,10.4580537646819,7.87875302021761,0.996330618639029
2002,66,women,0.933850576440794,1.19948718960825,43.3947271354651,18.5897856268472,0.907582099529288
2002,67,men,0.993736069859265,1.17023975368093,10.3008140254197,8.47413808760731,0.966597737162787
2002,67,women,1.04094693801297,1.41710528012687,32.7472441570482,16.8356470343783,0.971434934164214
2002,68,men,0.85927292982211,1.42456014158809,8.10829562778669,11.1813182686436,0.991472748494051
2002,68,women,1.09342518480286,1.18549187186146,48.3200515835615,18.3802478080796,1.05697038404047
2002,69,men,0.942889062736365,1.14932861538908,11.8046569183792,7.59682375889629,0.87248976502529
2002,69,women,1.02542340108592,1.1083990864565,38.0974303033371,14.1920275435779,0.958305912235746
2002,70,men,0.996188421420508,1.36371639664713,10.7533551858135,7.54107297512433,1.04666591858304
2002,70,women,1.05293306467387,1.39530488241023,31.3433460197032,20.0446377305467,1.20987912183688
2002,71,men,1.06366163310207,1.01820778067636,12.1147838148079,8.9927447775183,1.00104781758941
2002,71,women,0.997589991542146,1.09410676042457,32.1516684062899,17.2758436775209,1.09379057746072
2002,72,men,1.15833274629471,1.17368976036,9.22867710969789,7.78771279921617,0.94351627025689
2002,72,women,0.950527921787148,1.08586407872083,20.0059388330919,16.7875228801785,1.18351936460338
2002,73,men,1.02179824245591,1.28458205098868,8.23334683228139,8.00429570611713,1.08102404796933
2002,73,women,1.05700324396612,1.22206209605357,20.6996712792904,13.4204543181538,1.29236962145855
2002,74,men,0.935349491024112,1.30029332844391,7.39291470736677,8.85370029122404,1.11101932446137
2002,74,women,0.97909758134038,1.12301045754298,17.7793932906928,12.2824175524835,0.947189714649823
2002,75,men,1.02976026121664,1.1952294759396,8.83114695024569,6.54125343177626,1.10806139005477
2002,75,women,1.08601037510376,1.00241634449397,27.5627585744204,15.7084578760461,1.01189865179185
2002,76,men,1.06281966085383,1.44904834069038,8.34115114253035,8.90074444116123,1.00648003790254
2002,76,women,0.999743028885367,1.15319428855677,25.4487994954933,14.3354559366394,1.08971322996009
2002,77,men,0.975366748893651,1.23809667118479,8.03727147504926,7.77654719526946,0.98452579039227
2002,77,women,0.876982107511877,0.955788610724337,16.5044189815741,10.1303595221511,0.792685192941935
2002,78,men,1.01682611062863,1.26845118540995,7.78693997920473,8.75442997388174,1.19379613967485
2002,78,women,1.04063291823539,1.23544327436585,16.017706558483,12.5867778554116,0.961496916280016
2002,79,men,1.23517094615486,1.33626002850239,8.89342295838145,6.8413667890197,1.08704909616729
2002,79,women,1.83713593767814,1.00533765958904,36.73438290256,9.25211087981197,1.02796939759111
2002,80,men,1.03826088853081,1.23540459835971,6.3827742712642,7.10879502274197,1.07795072060522
2002,80,women,0.950234553770578,1.24589133818384,16.5817027048669,15.0672597560974,1.06247160855332
2002,81,men,1.04867956654757,1.19884395938531,8.79559032475705,7.94562421144771,1.00559671276948
2002,81,women,0.988853608594006,1.20503360348405,19.47861012444,12.6446796937662,1.04135715488967
2002,82,men,1.25545911369531,1.16048237762034,8.14064596388941,8.03535196647983,1.04151613065793
2002,82,women,1.05437353603496,1.15163140464531,18.3775439022982,13.2626882079723,0.957527263793914
2002,83,men,1.20683346462234,1.47303853571581,7.23635896920956,12.3795116209945,0.994310862079644
2002,83,women,1.18526090342559,1.14909844467533,16.3423269250675,11.2174570712955,0.984070907942803
2002,84,men,1.21522499136244,1.20304771596216,7.14726751287505,10.4669801790841,0.994824111479787
2002,84,women,1.10363148392157,1.0696538412837,11.9693456563244,11.7911511015846,0.920025639241679
2002,85,men,1.1794567843261,1.21597058858022,6.69230157852505,10.6857787407187,1.09595603872616
2002,85,women,1.10592363092239,1.13205563592068,15.5406520237815,15.5537077532899,0.953894251141157
2002,86,men,1.1683635943972,1.4424723088382,11.8324267985245,11.769152402459,1.11705781503295
2002,86,women,1.10018538990478,1.20804283323635,11.6061272146822,12.7246355583038,1.07755659254578
2002,87,men,1.11087268377655,1.49438369468354,7.48198847440016,12.5708645391107,0.993333154854869
2002,87,women,1.34528526440543,1.14980675321194,13.981894311761,12.594930073674,1.01608325611437
2002,88,men,1.38919415531065,1.2057373135391,7.2122268207739,8.85707915011576,1.17531875951613
2002,88,women,1.14986774652662,1.09997728767618,12.0363957552299,14.6143711271139,1.0810717079624
2002,89,men,1.27968039991596,1.44509020885361,6.82975807624351,10.9471413004609,1.0599409722493
2002,89,women,1.37711028898485,1.18858993998328,13.3089606676435,10.4963486417361,1.04495058372342
2002,90,men,1.20101027164027,1.05393737352242,6.1770089412467,10.6964271990018,1.11432058291114
2002,90,women,0.957458389877674,0.953737759295941,10.8275004855409,12.7330338374655,0.969683133918034
2002,91,men,1.14466593504619,1.00841902956042,9.97917694555836,11.7610707412251,1.07779085677225
2002,91,women,0.984388029850516,0.955287477393018,20.0540235865562,12.6879398166191,1.09128066152719
2002,92,men,1.09970484481519,0.983440038271299,7.92279645573524,15.7626103187779,0.970172765729423
2002,92,women,1.02985719499528,0.986550455674858,11.3707987621421,15.1638127392101,1.06282801781489
2002,93,men,1.2614341471263,1.1503188959823,5.88869105948989,11.5170782931596,0.914961078716707
2002,93,women,1.06002168948797,0.937274038793446,11.3141576341928,14.836362702432,1.06392443589887
2002,94,men,1.60737451528253,1.18106454596601,4.81526069327496,42.2155547104004,0.917690653802399
2002,94,women,1.37593061086404,1.00662058761247,7.80651371740951,11.2512227471949,1.01816842746422
2002,95,men,1.48310936528576,1.18526332533055,17.05220932659,8.48834094383225,1.0451275057103
2002,95,women,1.10326474963489,0.969049252339434,7.61269441657146,11.5278450884666,1.17805075725861
2002,96,men,1.43819452623098,1.13619334281509,10.7591092528973,12.3297359854193,1.01620930526736
2002,96,women,1.18713817790921,0.990298007493759,7.7043481357398,16.0097232923058,1.09164505391861
2002,97,men,1.72281678615348,1.01968380269348,5.39503980397361,14.8392288113205,1.06640032419281
2002,97,women,1.29795747089595,0.994092167787518,16.4898660741495,20.7793837520844,0.99481760805435
2002,98,men,1.71757180807192,1.58321068555639,6.94700694904289,35.3302791802885,1.24873803279823
2002,98,women,1.28789085769512,1.12864229122539,9.52974899044846,23.7170193142327,0.939840154066381
2002,99,men,1.89213888769668,1.67003385708712,7.50706359745721,16.9760073939078,1.25359629527929
2002,99,women,1.55420380524282,1.09636488780595,11.2931534308676,24.369555077759,0.943246161487557
2003,30,men,0.98153228399205,1.43518317867007,123.843180618475,59.2109511702455,1.65684823810537
2003,30,women,1.55803476067099,1.20328908450667,37.0828863694281,242.994655514575,1.5637979209625
2003,31,men,1.51854365289955,1.18569254245315,320.854139767577,47.9184307588727,1.16513372827074
2003,31,women,2.07881144978179,1.14031081963065,97.011198760216,52.5128547676789,0.853792734458667
2003,32,men,0.902611710655057,1.67976811276892,168.114214302899,99.4769223221331,0.894924188850034
2003,32,women,1.30976955440701,1.4904874715751,59.8084964679843,58.6135221482644,1.1773265601655
2003,33,men,1.30253864050306,1.66854498155507,111.068962664747,89.758551753559,1.17311511483491
2003,33,women,1.12314674008279,1.49953282937443,130.580012522335,178.797347991907,1.26912247147273
2003,34,men,1.15196801372664,1.94553642327464,87.0492800778899,69.5326060837703,1.02265306578954
2003,34,women,1.69441198537626,0.987268659467022,76.2322049453039,165.245794086593,1.30469115447306
2003,35,men,0.879781916109526,1.80730756240507,74.4208322504739,44.2978380939657,1.04259211048609
2003,35,women,1.11422641996197,1.42495540645154,84.737118023979,155.359189014174,0.801868625668695
2003,36,men,1.07612587936139,1.91190377070366,87.6182525395795,55.4794532332243,1.09282018385335
2003,36,women,2.3736051584799,1.12495577130544,476.784283544303,161.402156039358,1.07198645434178
2003,37,men,1.20737498545133,1.23867329239503,79.1021687337311,37.9115009539058,0.915530218571751
2003,37,women,1.14681230115678,1.20043400685895,194.491551631544,78.2353529031831,1.17277512867421
